"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","정책사업예산총계","행정운영경비총계","재무활동총계","정책사업예산순계","재무활동순계","행정운영경비순계"
"2016","경남","4800000","경남본청","080","사회복지","089","사회복지일반","0","0","0","0","0","0"
"2016","경남","4800000","경남본청","090","보건","091","보건의료","103223547000","0","0","18264282000","0","0"
"2016","경남","4800000","경남본청","090","보건","093","식품의약안전","3031169000","0","0","118458000","0","0"
"2016","경남","4800000","경남본청","100","농림해양수산","101","농업ㆍ농촌","527800835000","0","0","63662337000","0","0"
"2016","경남","4800000","경남본청","100","농림해양수산","102","임업ㆍ산촌","150934597000","0","0","48251791000","0","0"
"2016","경남","4800000","경남본청","100","농림해양수산","103","해양수산ㆍ어촌","103570476000","0","0","23414214000","0","0"
"2016","경남","4800000","경남본청","110","산업ㆍ중소기업","111","산업금융지원","0","0","0","0","0","0"
"2016","경남","4800000","경남본청","110","산업ㆍ중소기업","112","산업기술지원","0","175000000","0","0","0","0"
"2016","경남","4800000","경남본청","110","산업ㆍ중소기업","113","무역및투자유치","36193174000","0","0","8423674000","0","0"
"2016","경남","4800000","경남본청","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","70539072000","0","0","51088072000","0","0"
"2016","경남","4800000","경남본청","110","산업ㆍ중소기업","115","에너지및자원개발","8547045000","0","0","1459594000","0","0"
"2016","경남","4800000","경남본청","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","34930136000","0","0","30243336000","0","0"
"2016","경남","4800000","경남본청","120","수송및교통","121","도로","204403319000","0","0","191413651000","0","0"
"2016","경남","4800000","경남본청","120","수송및교통","123","도시철도","18166500000","0","0","6500000","0","0"
"2016","경남","4800000","경남본청","120","수송및교통","124","해운ㆍ항만","1216882000","0","0","137322000","0","0"
"2016","경남","4800000","경남본청","120","수송및교통","125","항공ㆍ공항","50000000","0","0","0","0","0"
"2016","경남","4800000","경남본청","120","수송및교통","126","대중교통ㆍ물류등기타","31645398000","0","0","10591186000","0","0"
"2016","경남","4800000","경남본청","140","국토및지역개발","141","수자원","193349364000","0","0","81409764000","0","0"
"2016","경남","4800000","경남본청","140","국토및지역개발","142","지역및도시","101999796000","0","0","5437340000","0","0"
"2016","경남","4800000","경남본청","140","국토및지역개발","143","산업단지","7340500000","0","0","57500000","0","0"
"2016","경남","4800000","경남본청","150","과학기술","153","과학기술일반","4476200000","0","0","4476200000","0","0"
"2016","경남","4800000","경남본청","160","예비비","161","예비비","57928624000","0","0","57928624000","0","0"
"2016","경남","4800000","경남본청","900","기타","901","기타","0","0","384716612000","17589762000","0","384716612000"
"2016","경남","4800000","경남본청","050","교육","053","평생ㆍ직업교육","0","0","0","0","0","0"
"2016","경남","4800000","경남본청","080","사회복지","081","기초생활보장","459724433000","0","0","453579433000","0","0"
"2016","경남","4800000","경남본청","120","수송및교통","126","대중교통ㆍ물류등기타","15392002000","6000000000","0","13042002000","0","0"
"2016","경남","4800000","경남본청","140","국토및지역개발","142","지역및도시","15567500000","0","0","0","0","0"
"2016","경남","4800000","경남본청","900","기타","901","기타","0","0","459000000","0","0","28000000"
"2016","경남","4800000","경남본청","010","일반공공행정","014","재정ㆍ금융","307828394000","283169795000","0","305828394000","283169795000","0"
"2016","경남","4811000","경남창원시","010","일반공공행정","011","입법및선거관리","4199008000","0","0","4199008000","0","0"
"2016","경남","4811000","경남창원시","010","일반공공행정","013","지방행정ㆍ재정지원","3961416000","0","0","3961416000","0","0"
"2016","경남","4811000","경남창원시","010","일반공공행정","014","재정ㆍ금융","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","010","일반공공행정","016","일반행정","75875037000","0","0","75875037000","0","0"
"2016","경남","4811000","경남창원시","020","공공질서및안전","025","재난방재ㆍ민방위","18256202000","6250728000","0","18256202000","6250728000","0"
"2016","경남","4811000","경남창원시","020","공공질서및안전","026","소방","12181253000","0","0","12181253000","0","0"
"2016","경남","4811000","경남창원시","050","교육","051","유아및초중등교육","27980376000","0","0","27980376000","0","0"
"2016","경남","4811000","경남창원시","050","교육","053","평생ㆍ직업교육","7663607000","3616053000","0","7663607000","3616053000","0"
"2016","경남","4811000","경남창원시","060","문화및관광","061","문화예술","34785480000","350000","0","33985480000","350000","0"
"2016","경남","4811000","경남창원시","060","문화및관광","062","관광","18569784000","0","0","18569784000","0","0"
"2016","경남","4811000","경남창원시","060","문화및관광","063","체육","100070043000","445375000","0","100070043000","0","0"
"2016","경남","4811000","경남창원시","060","문화및관광","064","문화재","3913845000","0","0","3913845000","0","0"
"2016","경남","4811000","경남창원시","060","문화및관광","065","문화및관광일반","100927000","25000000","0","100927000","25000000","0"
"2016","경남","4811000","경남창원시","070","환경보호","071","상하수도ㆍ수질","30979631000","1263000000","0","30979631000","1263000000","0"
"2016","경남","4811000","경남창원시","070","환경보호","072","폐기물","58870999000","3533202000","0","58870999000","2208202000","0"
"2016","경남","4811000","경남창원시","070","환경보호","073","대기","1282340000","0","0","1282340000","0","0"
"2016","경남","4811000","경남창원시","070","환경보호","074","자연","7295634000","0","0","7295634000","0","0"
"2016","경남","4811000","경남창원시","070","환경보호","076","환경보호일반","4298195000","0","0","4298195000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","081","기초생활보장","91344225000","6372081000","0","91344225000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","082","취약계층지원","82364837000","0","0","82364837000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","084","보육ㆍ가족및여성","253139681000","0","0","253139681000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","085","노인ㆍ청소년","223029418000","0","0","223029418000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","086","노동","14477688000","0","0","14477688000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","087","보훈","9465770000","0","0","9465770000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","088","주택","187680000","0","0","187680000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","089","사회복지일반","836961000","0","0","836961000","0","0"
"2016","경남","4811000","경남창원시","090","보건","091","보건의료","36949758000","0","0","36949758000","0","0"
"2016","경남","4811000","경남창원시","090","보건","093","식품의약안전","1717929000","0","0","1717929000","0","0"
"2016","경남","4811000","경남창원시","100","농림해양수산","101","농업ㆍ농촌","47863078000","30000000","0","47863078000","30000000","0"
"2016","경남","4811000","경남창원시","100","농림해양수산","102","임업ㆍ산촌","19503743000","0","0","18667316000","0","0"
"2016","경남","4811000","경남창원시","100","농림해양수산","103","해양수산ㆍ어촌","25155944000","0","0","25155944000","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","111","산업금융지원","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","113","무역및투자유치","2828202000","0","0","2828202000","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","44513716000","6492200000","0","44313716000","3992200000","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","115","에너지및자원개발","3198495000","0","0","3198495000","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","389753000","6960000000","0","389753000","0","0"
"2016","경남","4811000","경남창원시","120","수송및교통","121","도로","68877005000","939082000","0","68877005000","102835000","0"
"2016","경남","4811000","경남창원시","120","수송및교통","123","도시철도","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","120","수송및교통","124","해운ㆍ항만","684975000","146500000","0","684975000","47500000","0"
"2016","경남","4811000","경남창원시","120","수송및교통","126","대중교통ㆍ물류등기타","86269187000","5623799000","0","86269187000","0","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","141","수자원","9749867000","0","0","9749867000","0","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","142","지역및도시","42804796000","12230530000","0","42804796000","3570530000","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","143","산업단지","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","160","예비비","161","예비비","19638918000","0","0","19638918000","0","0"
"2016","경남","4811000","경남창원시","900","기타","901","기타","0","0","364370214000","0","0","364370214000"
"2016","경남","4811000","경남창원시","010","일반공공행정","013","지방행정ㆍ재정지원","0","5256525000","0","0","0","0"
"2016","경남","4811000","경남창원시","010","일반공공행정","016","일반행정","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","060","문화및관광","062","관광","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","060","문화및관광","063","체육","121504487000","0","0","121504487000","0","0"
"2016","경남","4811000","경남창원시","070","환경보호","071","상하수도ㆍ수질","1480550000","2646524000","0","1480550000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","081","기초생활보장","11668154000","428606000","0","5352164000","428606000","0"
"2016","경남","4811000","경남창원시","080","사회복지","082","취약계층지원","1750000000","0","0","1750000000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","085","노인ㆍ청소년","3500000000","0","0","3500000000","0","0"
"2016","경남","4811000","경남창원시","080","사회복지","088","주택","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","100","농림해양수산","101","농업ㆍ농촌","791753000","0","0","791753000","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","111","산업금융지원","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","9095220000","0","0","9095220000","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","115","에너지및자원개발","1000000000","0","0","1000000000","0","0"
"2016","경남","4811000","경남창원시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","120","수송및교통","121","도로","6230000000","0","0","6230000000","0","0"
"2016","경남","4811000","경남창원시","120","수송및교통","124","해운ㆍ항만","70000000000","0","0","70000000000","0","0"
"2016","경남","4811000","경남창원시","120","수송및교통","126","대중교통ㆍ물류등기타","23417955000","0","0","23417955000","0","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","141","수자원","10812598000","0","0","10812598000","0","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","142","지역및도시","70280410000","27096720000","0","70280410000","9931720000","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","143","산업단지","5149000000","0","0","5149000000","0","0"
"2016","경남","4811000","경남창원시","900","기타","901","기타","0","0","3319731000","0","0","3319731000"
"2016","경남","4811000","경남창원시","010","일반공공행정","013","지방행정ㆍ재정지원","61959779000","0","0","11959779000","0","0"
"2016","경남","4811000","경남창원시","070","환경보호","071","상하수도ㆍ수질","126977841000","916760000","0","126977841000","20000000","0"
"2016","경남","4811000","경남창원시","080","사회복지","088","주택","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","142","지역및도시","7220614000","0","0","7220614000","0","0"
"2016","경남","4811000","경남창원시","140","국토및지역개발","143","산업단지","0","0","0","0","0","0"
"2016","경남","4811000","경남창원시","900","기타","901","기타","0","0","44733057000","0","0","44733057000"
"2016","경남","4813000","경남진주시","010","일반공공행정","011","입법및선거관리","1388011000","0","0","1388011000","0","0"
"2016","경남","4813000","경남진주시","010","일반공공행정","013","지방행정ㆍ재정지원","1628557000","0","0","1628557000","0","0"
"2016","경남","4813000","경남진주시","010","일반공공행정","014","재정ㆍ금융","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","010","일반공공행정","016","일반행정","29089823000","6500000000","0","29089823000","4000000000","0"
"2016","경남","4813000","경남진주시","020","공공질서및안전","025","재난방재ㆍ민방위","4211672000","0","0","4211672000","0","0"
"2016","경남","4813000","경남진주시","020","공공질서및안전","026","소방","158295000","0","0","158295000","0","0"
"2016","경남","4813000","경남진주시","050","교육","051","유아및초중등교육","11596593000","11800000","0","11596593000","11800000","0"
"2016","경남","4813000","경남진주시","050","교육","052","고등교육","69684000","0","0","69684000","0","0"
"2016","경남","4813000","경남진주시","050","교육","053","평생ㆍ직업교육","4335957000","0","0","4335957000","0","0"
"2016","경남","4813000","경남진주시","060","문화및관광","061","문화예술","1087016000","0","0","1087016000","0","0"
"2016","경남","4813000","경남진주시","060","문화및관광","062","관광","2264168000","0","0","2264168000","0","0"
"2016","경남","4813000","경남진주시","060","문화및관광","063","체육","6354082000","20000000","0","6354082000","20000000","0"
"2016","경남","4813000","경남진주시","060","문화및관광","064","문화재","5817202000","0","0","5817202000","0","0"
"2016","경남","4813000","경남진주시","060","문화및관광","065","문화및관광일반","9834501000","0","0","9834501000","0","0"
"2016","경남","4813000","경남진주시","070","환경보호","071","상하수도ㆍ수질","1422094000","1352870000","0","319494000","0","0"
"2016","경남","4813000","경남진주시","070","환경보호","072","폐기물","21765234000","78200000","0","21765234000","78200000","0"
"2016","경남","4813000","경남진주시","070","환경보호","073","대기","1088071000","0","0","1088071000","0","0"
"2016","경남","4813000","경남진주시","070","환경보호","074","자연","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","070","환경보호","076","환경보호일반","2139526000","0","0","2139526000","0","0"
"2016","경남","4813000","경남진주시","080","사회복지","081","기초생활보장","45860615000","2769533000","0","45860615000","0","0"
"2016","경남","4813000","경남진주시","080","사회복지","082","취약계층지원","40119270000","0","0","40119270000","0","0"
"2016","경남","4813000","경남진주시","080","사회복지","084","보육ㆍ가족및여성","97190993000","10200000","0","97190993000","10200000","0"
"2016","경남","4813000","경남진주시","080","사회복지","085","노인ㆍ청소년","92283193000","0","0","92283193000","0","0"
"2016","경남","4813000","경남진주시","080","사회복지","086","노동","2965655000","0","0","2965655000","0","0"
"2016","경남","4813000","경남진주시","080","사회복지","087","보훈","1900782000","0","0","1900782000","0","0"
"2016","경남","4813000","경남진주시","080","사회복지","089","사회복지일반","459703000","0","0","459703000","0","0"
"2016","경남","4813000","경남진주시","090","보건","091","보건의료","12465171000","95400000","0","12349971000","0","0"
"2016","경남","4813000","경남진주시","090","보건","093","식품의약안전","193096000","0","0","193096000","0","0"
"2016","경남","4813000","경남진주시","100","농림해양수산","101","농업ㆍ농촌","58943131000","0","0","58943131000","0","0"
"2016","경남","4813000","경남진주시","100","농림해양수산","102","임업ㆍ산촌","7767074000","0","0","7352024000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","111","산업금융지원","0","3000000000","0","0","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","112","산업기술지원","5671470000","0","0","5671470000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","113","무역및투자유치","875220000","0","0","875220000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","1899364000","0","0","1899364000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","115","에너지및자원개발","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","120","수송및교통","121","도로","10871936000","0","0","10871936000","0","0"
"2016","경남","4813000","경남진주시","120","수송및교통","126","대중교통ㆍ물류등기타","43528000000","0","0","43528000000","0","0"
"2016","경남","4813000","경남진주시","140","국토및지역개발","141","수자원","10008900000","1354000000","0","10008900000","1354000000","0"
"2016","경남","4813000","경남진주시","140","국토및지역개발","142","지역및도시","35894794000","0","0","35894794000","0","0"
"2016","경남","4813000","경남진주시","140","국토및지역개발","143","산업단지","3750160000","885863000","0","3750160000","0","0"
"2016","경남","4813000","경남진주시","160","예비비","161","예비비","91078581000","0","0","91078581000","0","0"
"2016","경남","4813000","경남진주시","900","기타","901","기타","0","0","129135948000","12000000000","0","129135948000"
"2016","경남","4813000","경남진주시","060","문화및관광","064","문화재","1183479000","45000000","0","1183479000","45000000","0"
"2016","경남","4813000","경남진주시","070","환경보호","071","상하수도ㆍ수질","5277464000","4245000","0","5277464000","0","0"
"2016","경남","4813000","경남진주시","070","환경보호","072","폐기물","9756000000","5740000000","0","9756000000","3462000000","0"
"2016","경남","4813000","경남진주시","070","환경보호","076","환경보호일반","0","7767078000","0","0","203000000","0"
"2016","경남","4813000","경남진주시","080","사회복지","081","기초생활보장","5327175000","35000000","0","2591000000","35000000","0"
"2016","경남","4813000","경남진주시","100","농림해양수산","101","농업ㆍ농촌","17947000000","0","0","17947000000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","111","산업금융지원","26177000000","0","0","26177000000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","112","산업기술지원","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","144000000","0","0","144000000","0","0"
"2016","경남","4813000","경남진주시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","120","수송및교통","121","도로","0","0","0","0","0","0"
"2016","경남","4813000","경남진주시","120","수송및교통","126","대중교통ㆍ물류등기타","6332796000","0","0","6332796000","0","0"
"2016","경남","4813000","경남진주시","140","국토및지역개발","142","지역및도시","39000000","5997063000","0","39000000","5857063000","0"
"2016","경남","4813000","경남진주시","140","국토및지역개발","143","산업단지","86342000","0","0","86342000","0","0"
"2016","경남","4813000","경남진주시","900","기타","901","기타","0","0","1183858000","0","0","1183858000"
"2016","경남","4813000","경남진주시","070","환경보호","071","상하수도ㆍ수질","83459169000","188500000","0","83459169000","22000000","0"
"2016","경남","4813000","경남진주시","140","국토및지역개발","142","지역및도시","32968649000","3438428000","0","32968649000","3438428000","0"
"2016","경남","4813000","경남진주시","900","기타","901","기타","0","0","13080299000","0","0","13080299000"
"2016","경남","4815000","경남통영시","010","일반공공행정","011","입법및선거관리","991350000","0","0","991350000","0","0"
"2016","경남","4815000","경남통영시","010","일반공공행정","014","재정ㆍ금융","0","7458286000","0","0","5503428000","0"
"2016","경남","4815000","경남통영시","010","일반공공행정","016","일반행정","19762587000","0","0","19762587000","0","0"
"2016","경남","4815000","경남통영시","020","공공질서및안전","025","재난방재ㆍ민방위","7118923000","0","0","7118923000","0","0"
"2016","경남","4815000","경남통영시","050","교육","051","유아및초중등교육","3896442000","0","0","3896442000","0","0"
"2016","경남","4815000","경남통영시","050","교육","053","평생ㆍ직업교육","1053215000","0","0","1053215000","0","0"
"2016","경남","4815000","경남통영시","060","문화및관광","061","문화예술","11345062000","0","0","11345062000","0","0"
"2016","경남","4815000","경남통영시","060","문화및관광","062","관광","11112984000","0","0","11112984000","0","0"
"2016","경남","4815000","경남통영시","060","문화및관광","063","체육","8043350000","0","0","8043350000","0","0"
"2016","경남","4815000","경남통영시","060","문화및관광","064","문화재","4422138000","0","0","4422138000","0","0"
"2016","경남","4815000","경남통영시","070","환경보호","071","상하수도ㆍ수질","22063306000","0","0","22063306000","0","0"
"2016","경남","4815000","경남통영시","070","환경보호","076","환경보호일반","14203665000","0","0","14203665000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","081","기초생활보장","20190852000","0","0","20190852000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","082","취약계층지원","12334192000","0","0","12334192000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","084","보육ㆍ가족및여성","35855121000","0","0","35855121000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","085","노인ㆍ청소년","48405999000","0","0","48405999000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","087","보훈","1030950000","0","0","1030950000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","089","사회복지일반","0","0","0","0","0","0"
"2016","경남","4815000","경남통영시","090","보건","091","보건의료","8121484000","0","0","8121484000","0","0"
"2016","경남","4815000","경남통영시","090","보건","093","식품의약안전","515709000","0","0","515709000","0","0"
"2016","경남","4815000","경남통영시","100","농림해양수산","101","농업ㆍ농촌","12771054000","0","0","12771054000","0","0"
"2016","경남","4815000","경남통영시","100","농림해양수산","102","임업ㆍ산촌","5960480000","0","0","5594231000","0","0"
"2016","경남","4815000","경남통영시","100","농림해양수산","103","해양수산ㆍ어촌","30518062000","0","0","30518062000","0","0"
"2016","경남","4815000","경남통영시","110","산업ㆍ중소기업","115","에너지및자원개발","3469513000","0","0","3469513000","0","0"
"2016","경남","4815000","경남통영시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","2299492000","0","0","2199492000","0","0"
"2016","경남","4815000","경남통영시","120","수송및교통","121","도로","2082019000","0","0","2082019000","0","0"
"2016","경남","4815000","경남통영시","120","수송및교통","126","대중교통ㆍ물류등기타","6501187000","0","0","6501187000","0","0"
"2016","경남","4815000","경남통영시","140","국토및지역개발","141","수자원","7163160000","0","0","7163160000","0","0"
"2016","경남","4815000","경남통영시","140","국토및지역개발","142","지역및도시","26327218000","0","0","26327218000","0","0"
"2016","경남","4815000","경남통영시","140","국토및지역개발","143","산업단지","10740000","0","0","10740000","0","0"
"2016","경남","4815000","경남통영시","160","예비비","161","예비비","6679805000","0","0","6679805000","0","0"
"2016","경남","4815000","경남통영시","900","기타","901","기타","0","1400000000","71162480000","10000000000","0","71162480000"
"2016","경남","4815000","경남통영시","070","환경보호","071","상하수도ㆍ수질","0","0","0","0","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","081","기초생활보장","1740988000","0","0","270130000","0","0"
"2016","경남","4815000","경남통영시","080","사회복지","088","주택","2121031000","0","0","2121031000","0","0"
"2016","경남","4815000","경남통영시","110","산업ㆍ중소기업","115","에너지및자원개발","5073430000","0","0","5073430000","0","0"
"2016","경남","4815000","경남통영시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","0","0","0","0","0","0"
"2016","경남","4815000","경남통영시","120","수송및교통","126","대중교통ㆍ물류등기타","2713597000","0","0","2713597000","0","0"
"2016","경남","4815000","경남통영시","140","국토및지역개발","142","지역및도시","0","0","0","0","0","0"
"2016","경남","4815000","경남통영시","900","기타","901","기타","0","0","358238000","0","0","358238000"
"2016","경남","4815000","경남통영시","070","환경보호","071","상하수도ㆍ수질","24109285000","0","0","24109285000","0","0"
"2016","경남","4815000","경남통영시","900","기타","901","기타","0","0","785763000","0","0","785763000"
"2016","경남","4816000","경남사천시","010","일반공공행정","011","입법및선거관리","926635000","0","0","926635000","0","0"
"2016","경남","4816000","경남사천시","010","일반공공행정","013","지방행정ㆍ재정지원","1108884000","2500000000","0","1108884000","1500000000","0"
"2016","경남","4816000","경남사천시","010","일반공공행정","016","일반행정","21398499000","872255000","0","21320499000","872255000","0"
"2016","경남","4816000","경남사천시","020","공공질서및안전","025","재난방재ㆍ민방위","5157492000","687000000","0","5157492000","652000000","0"
"2016","경남","4816000","경남사천시","050","교육","051","유아및초중등교육","6243215000","0","0","6243215000","0","0"
"2016","경남","4816000","경남사천시","050","교육","053","평생ㆍ직업교육","513920000","0","0","513920000","0","0"
"2016","경남","4816000","경남사천시","060","문화및관광","061","문화예술","2390459000","0","0","2390459000","0","0"
"2016","경남","4816000","경남사천시","060","문화및관광","062","관광","14781882000","0","0","14781882000","0","0"
"2016","경남","4816000","경남사천시","060","문화및관광","063","체육","8368118000","0","0","8368118000","0","0"
"2016","경남","4816000","경남사천시","060","문화및관광","064","문화재","2525225000","0","0","2525225000","0","0"
"2016","경남","4816000","경남사천시","070","환경보호","071","상하수도ㆍ수질","17653513000","4200000000","0","17653513000","0","0"
"2016","경남","4816000","경남사천시","070","환경보호","072","폐기물","7890664000","0","0","7890664000","0","0"
"2016","경남","4816000","경남사천시","070","환경보호","076","환경보호일반","1415765000","0","0","1415765000","0","0"
"2016","경남","4816000","경남사천시","080","사회복지","081","기초생활보장","19762532000","1566132000","0","19762532000","0","0"
"2016","경남","4816000","경남사천시","080","사회복지","082","취약계층지원","12221304000","0","0","12221304000","0","0"
"2016","경남","4816000","경남사천시","080","사회복지","084","보육ㆍ가족및여성","39063590000","0","0","39063590000","0","0"
"2016","경남","4816000","경남사천시","080","사회복지","085","노인ㆍ청소년","54814175000","332025000","0","54814175000","332025000","0"
"2016","경남","4816000","경남사천시","080","사회복지","086","노동","1227800000","0","0","1227800000","0","0"
"2016","경남","4816000","경남사천시","080","사회복지","087","보훈","1216379000","0","0","1216379000","0","0"
"2016","경남","4816000","경남사천시","080","사회복지","088","주택","1022949000","0","0","1022949000","0","0"
"2016","경남","4816000","경남사천시","090","보건","091","보건의료","8478571000","0","0","8478571000","0","0"
"2016","경남","4816000","경남사천시","090","보건","093","식품의약안전","165906000","0","0","165906000","0","0"
"2016","경남","4816000","경남사천시","100","농림해양수산","101","농업ㆍ농촌","36667236000","500000000","0","36667236000","0","0"
"2016","경남","4816000","경남사천시","100","농림해양수산","102","임업ㆍ산촌","11477628000","0","0","10992045000","0","0"
"2016","경남","4816000","경남사천시","100","농림해양수산","103","해양수산ㆍ어촌","13514768000","0","0","13514768000","0","0"
"2016","경남","4816000","경남사천시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","7886254000","0","0","7086254000","0","0"
"2016","경남","4816000","경남사천시","110","산업ㆍ중소기업","115","에너지및자원개발","1015040000","0","0","1015040000","0","0"
"2016","경남","4816000","경남사천시","120","수송및교통","121","도로","6352420000","0","0","6352420000","0","0"
