"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","정책사업예산총계","행정운영경비총계","재무활동총계","정책사업예산순계","재무활동순계","행정운영경비순계"
"2014","경남","4817000","경남김해시","070","환경보호","074","자연","13178855000","0","0","13178855000","0","0"
"2014","경남","4817000","경남김해시","070","환경보호","072","폐기물","30547646000","2247000000","0","30547646000","160000000","0"
"2014","경남","4817000","경남김해시","070","환경보호","071","상하수도ㆍ수질","38528772000","3653093000","0","38528772000","1875909000","0"
"2014","경남","4817000","경남김해시","060","문화및관광","065","문화및관광일반","8560261000","0","0","8560261000","0","0"
"2014","경남","4817000","경남김해시","060","문화및관광","064","문화재","4283063000","0","0","4283063000","0","0"
"2014","경남","4817000","경남김해시","060","문화및관광","063","체육","12900686000","0","0","12900686000","0","0"
"2014","경남","4817000","경남김해시","060","문화및관광","062","관광","8907433000","220000000","0","8907433000","220000000","0"
"2014","경남","4817000","경남김해시","060","문화및관광","061","문화예술","11134048000","646790000","0","11134048000","646790000","0"
"2014","경남","4817000","경남김해시","050","교육","053","평생ㆍ직업교육","8783706000","0","0","8673706000","0","0"
"2014","경남","4817000","경남김해시","050","교육","051","유아및초중등교육","15815388000","0","0","15815388000","0","0"
"2014","경남","4817000","경남김해시","020","공공질서및안전","025","재난방재ㆍ민방위","3239862000","3973667000","0","3239862000","3973667000","0"
"2014","경남","4817000","경남김해시","010","일반공공행정","016","일반행정","39792191000","25900850000","0","39727191000","25840850000","0"
"2014","경남","4817000","경남김해시","010","일반공공행정","014","재정ㆍ금융","0","0","0","0","0","0"
"2014","경남","4817000","경남김해시","010","일반공공행정","013","지방행정ㆍ재정지원","1477497000","0","0","1477497000","0","0"
"2014","경남","4817000","경남김해시","010","일반공공행정","011","입법및선거관리","6002216000","0","0","6002216000","0","0"
"2014","경남","4818000","경남밀양시","900","기타","901","기타","0","0","61324000","0","0","61324000"
"2014","경남","4818000","경남밀양시","160","예비비","161","예비비","0","0","0","0","0","0"
"2014","경남","4818000","경남밀양시","140","국토및지역개발","143","산업단지","5989039000","20830000000","0","5989039000","230000000","0"
"2014","경남","4818000","경남밀양시","140","국토및지역개발","142","지역및도시","821500000","0","0","821500000","0","0"
"2014","경남","4818000","경남밀양시","140","국토및지역개발","141","수자원","1355368000","0","0","1355368000","0","0"
"2014","경남","4818000","경남밀양시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","5374000000","0","0","5374000000","0","0"
"2014","경남","4818000","경남밀양시","100","농림해양수산","101","농업ㆍ농촌","6145660000","0","0","6145660000","0","0"
"2014","경남","4818000","경남밀양시","090","보건","091","보건의료","1736790000","0","0","1736790000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","081","기초생활보장","1946420000","59800000","0","508433000","54300000","0"
"2014","경남","4818000","경남밀양시","070","환경보호","071","상하수도ㆍ수질","672362000","4069934000","0","672362000","0","0"
"2014","경남","4818000","경남밀양시","020","공공질서및안전","025","재난방재ㆍ민방위","14821000000","5000000000","0","14821000000","0","0"
"2014","경남","4818000","경남밀양시","010","일반공공행정","016","일반행정","0","0","0","0","0","0"
"2014","경남","4818000","경남밀양시","900","기타","901","기타","0","0","2396413000","0","0","2396413000"
"2014","경남","4818000","경남밀양시","160","예비비","161","예비비","350000000","0","0","350000000","0","0"
"2014","경남","4818000","경남밀양시","140","국토및지역개발","143","산업단지","0","0","0","0","0","0"
"2014","경남","4818000","경남밀양시","070","환경보호","071","상하수도ㆍ수질","42180749000","1711688000","0","42180749000","1381088000","0"
"2014","경남","4818000","경남밀양시","900","기타","901","기타","0","0","66004415000","2779041000","0","66004415000"
"2014","경남","4818000","경남밀양시","160","예비비","161","예비비","15828802000","0","0","15828802000","0","0"
"2014","경남","4818000","경남밀양시","140","국토및지역개발","143","산업단지","944400000","1036000000","0","944400000","0","0"
"2014","경남","4818000","경남밀양시","140","국토및지역개발","142","지역및도시","29987847000","60000000","0","29987847000","60000000","0"
"2014","경남","4818000","경남밀양시","120","수송및교통","126","대중교통ㆍ물류등기타","26760561000","0","0","26760561000","0","0"
"2014","경남","4818000","경남밀양시","120","수송및교통","121","도로","19525080000","0","0","19435080000","0","0"
"2014","경남","4818000","경남밀양시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","49640000","0","0","49640000","0","0"
"2014","경남","4818000","경남밀양시","110","산업ㆍ중소기업","115","에너지및자원개발","904800000","0","0","904800000","0","0"
"2014","경남","4818000","경남밀양시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","6146975000","0","0","6146975000","0","0"
"2014","경남","4818000","경남밀양시","100","농림해양수산","102","임업ㆍ산촌","14759089000","97500000","0","14332131000","71000000","0"
"2014","경남","4818000","경남밀양시","100","농림해양수산","101","농업ㆍ농촌","56950153000","1200000000","0","56950153000","0","0"
"2014","경남","4818000","경남밀양시","090","보건","093","식품의약안전","99726000","0","0","99726000","0","0"
"2014","경남","4818000","경남밀양시","090","보건","091","보건의료","7248772000","24230000","0","7248772000","19025000","0"
"2014","경남","4818000","경남밀양시","080","사회복지","089","사회복지일반","23264069000","0","0","23264069000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","088","주택","777500000","0","0","777500000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","087","보훈","1159754000","0","0","1159754000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","086","노동","796505000","0","0","796505000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","085","노인ㆍ청소년","39348543000","0","0","39348543000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","084","보육ㆍ가족및여성","26814565000","1124300000","0","26814565000","608300000","0"
"2014","경남","4818000","경남밀양시","080","사회복지","082","취약계층지원","10011388000","0","0","10011388000","0","0"
"2014","경남","4818000","경남밀양시","080","사회복지","081","기초생활보장","0","2289397000","0","0","695800000","0"
"2014","경남","4818000","경남밀양시","070","환경보호","076","환경보호일반","244318000","0","0","244318000","0","0"
"2014","경남","4818000","경남밀양시","070","환경보호","074","자연","2848906000","0","0","2848906000","0","0"
"2014","경남","4818000","경남밀양시","070","환경보호","073","대기","34300000","0","0","34300000","0","0"
"2014","경남","4818000","경남밀양시","070","환경보호","072","폐기물","8027683000","0","0","8027683000","0","0"
"2014","경남","4818000","경남밀양시","070","환경보호","071","상하수도ㆍ수질","8722975000","15600000000","0","8722975000","0","0"
"2014","경남","4818000","경남밀양시","060","문화및관광","064","문화재","3804870000","20850000","0","3804870000","20000000","0"
"2014","경남","4818000","경남밀양시","060","문화및관광","063","체육","9939857000","320000000","0","9939857000","320000000","0"
"2014","경남","4818000","경남밀양시","060","문화및관광","062","관광","3492200000","0","0","3492200000","0","0"
"2014","경남","4818000","경남밀양시","060","문화및관광","061","문화예술","11554923000","0","0","11554923000","0","0"
"2014","경남","4818000","경남밀양시","050","교육","053","평생ㆍ직업교육","158780000","0","0","158780000","0","0"
"2014","경남","4818000","경남밀양시","050","교육","051","유아및초중등교육","5873653000","0","0","5873653000","0","0"
"2014","경남","4818000","경남밀양시","020","공공질서및안전","025","재난방재ㆍ민방위","30002271000","537176000","0","30002271000","537176000","0"
"2014","경남","4818000","경남밀양시","020","공공질서및안전","023","경찰","765200000","0","0","765200000","0","0"
"2014","경남","4818000","경남밀양시","010","일반공공행정","016","일반행정","9188557000","3300000","0","9188557000","2300000","0"
"2014","경남","4818000","경남밀양시","010","일반공공행정","013","지방행정ㆍ재정지원","6758977000","0","0","6754977000","0","0"
"2014","경남","4818000","경남밀양시","010","일반공공행정","011","입법및선거관리","2443909000","0","0","2443909000","0","0"
"2014","경남","4819000","경남거제시","900","기타","901","기타","0","0","0","0","0","0"
"2014","경남","4819000","경남거제시","140","국토및지역개발","142","지역및도시","0","0","0","0","0","0"
"2014","경남","4819000","경남거제시","120","수송및교통","121","도로","0","0","0","0","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","081","기초생활보장","1536955000","0","0","373203000","0","0"
"2014","경남","4819000","경남거제시","070","환경보호","071","상하수도ㆍ수질","302000000","0","0","302000000","0","0"
"2014","경남","4819000","경남거제시","060","문화및관광","062","관광","0","0","0","0","0","0"
"2014","경남","4819000","경남거제시","900","기타","901","기타","0","153540000","3981501000","0","70865000","3981501000"
"2014","경남","4819000","경남거제시","160","예비비","161","예비비","100000000","0","0","100000000","0","0"
"2014","경남","4819000","경남거제시","070","환경보호","071","상하수도ㆍ수질","64544603000","0","0","64544603000","0","0"
"2014","경남","4819000","경남거제시","900","기타","901","기타","0","0","77223982000","5346731000","0","77223982000"
"2014","경남","4819000","경남거제시","160","예비비","161","예비비","5889444000","0","0","5889444000","0","0"
"2014","경남","4819000","경남거제시","140","국토및지역개발","143","산업단지","1000000","0","0","1000000","0","0"
"2014","경남","4819000","경남거제시","140","국토및지역개발","142","지역및도시","14992820000","0","0","14992820000","0","0"
"2014","경남","4819000","경남거제시","140","국토및지역개발","141","수자원","11616000000","0","0","11616000000","0","0"
"2014","경남","4819000","경남거제시","120","수송및교통","126","대중교통ㆍ물류등기타","13347142000","0","0","13347142000","0","0"
"2014","경남","4819000","경남거제시","120","수송및교통","121","도로","30479609000","0","0","30479609000","0","0"
"2014","경남","4819000","경남거제시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","11251706000","500000000","0","11151706000","500000000","0"
"2014","경남","4819000","경남거제시","110","산업ㆍ중소기업","115","에너지및자원개발","1498699000","0","0","1498699000","0","0"
"2014","경남","4819000","경남거제시","100","농림해양수산","103","해양수산ㆍ어촌","36445902000","0","0","36430902000","0","0"
"2014","경남","4819000","경남거제시","100","농림해양수산","102","임업ㆍ산촌","14857518000","0","0","14466719000","0","0"
"2014","경남","4819000","경남거제시","100","농림해양수산","101","농업ㆍ농촌","22850736000","0","0","22850736000","0","0"
"2014","경남","4819000","경남거제시","090","보건","091","보건의료","8063662000","0","0","8063662000","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","087","보훈","1416157000","0","0","1416157000","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","086","노동","1204688000","0","0","1204688000","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","085","노인ㆍ청소년","35676996000","0","0","35676996000","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","084","보육ㆍ가족및여성","59011339000","0","0","59011339000","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","082","취약계층지원","23704272000","0","0","23704272000","0","0"
"2014","경남","4819000","경남거제시","080","사회복지","081","기초생활보장","12578339000","1241752000","0","12578339000","108000000","0"
"2014","경남","4819000","경남거제시","070","환경보호","074","자연","212743000","0","0","212743000","0","0"
"2014","경남","4819000","경남거제시","070","환경보호","073","대기","317884000","0","0","317884000","0","0"
"2014","경남","4819000","경남거제시","070","환경보호","072","폐기물","12915043000","3555000000","0","12915043000","390000000","0"
"2014","경남","4819000","경남거제시","070","환경보호","071","상하수도ㆍ수질","4348095000","26221470000","0","4348095000","4717220000","0"
"2014","경남","4819000","경남거제시","060","문화및관광","064","문화재","1119572000","0","0","1119572000","0","0"
"2014","경남","4819000","경남거제시","060","문화및관광","063","체육","7092398000","0","0","7092398000","0","0"
"2014","경남","4819000","경남거제시","060","문화및관광","062","관광","11637959000","0","0","11627959000","0","0"
"2014","경남","4819000","경남거제시","060","문화및관광","061","문화예술","7753544000","120000000","0","7753544000","120000000","0"
"2014","경남","4819000","경남거제시","050","교육","053","평생ㆍ직업교육","913431000","700000000","0","913431000","700000000","0"
"2014","경남","4819000","경남거제시","050","교육","051","유아및초중등교육","11146110000","0","0","11146110000","0","0"
"2014","경남","4819000","경남거제시","020","공공질서및안전","025","재난방재ㆍ민방위","9105764000","1563025000","0","9105764000","1563025000","0"
"2014","경남","4819000","경남거제시","010","일반공공행정","016","일반행정","44493653000","0","0","44493653000","0","0"
"2014","경남","4819000","경남거제시","010","일반공공행정","014","재정ㆍ금융","0","2111000000","0","0","1112000000","0"
"2014","경남","4819000","경남거제시","010","일반공공행정","013","지방행정ㆍ재정지원","468798000","273000000","0","468798000","273000000","0"
"2014","경남","4819000","경남거제시","010","일반공공행정","011","입법및선거관리","1017395000","0","0","1017395000","0","0"
"2014","경남","4820000","경남양산시","900","기타","901","기타","0","0","1043206000","0","0","1043206000"
"2014","경남","4820000","경남양산시","140","국토및지역개발","142","지역및도시","68272000","0","0","68272000","0","0"
"2014","경남","4820000","경남양산시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","2300000000","0","0","2300000000","0","0"
"2014","경남","4820000","경남양산시","100","농림해양수산","101","농업ㆍ농촌","1234500000","0","0","1234500000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","081","기초생활보장","1864255000","160803000","0","301935000","155924000","0"
"2014","경남","4820000","경남양산시","070","환경보호","071","상하수도ㆍ수질","10195611000","3827560000","0","10195611000","31000000","0"
"2014","경남","4820000","경남양산시","900","기타","901","기타","0","0","11540265000","0","0","11540265000"
"2014","경남","4820000","경남양산시","140","국토및지역개발","142","지역및도시","0","0","0","0","0","0"
"2014","경남","4820000","경남양산시","070","환경보호","071","상하수도ㆍ수질","37497772000","0","0","34457772000","0","0"
"2014","경남","4820000","경남양산시","900","기타","901","기타","0","66000000","72136394000","6411022000","50000000","72133394000"
"2014","경남","4820000","경남양산시","160","예비비","161","예비비","12297654000","0","0","12297654000","0","0"
"2014","경남","4820000","경남양산시","140","국토및지역개발","143","산업단지","3000000","0","0","3000000","0","0"
"2014","경남","4820000","경남양산시","140","국토및지역개발","142","지역및도시","14790749000","600000","0","14790749000","0","0"
"2014","경남","4820000","경남양산시","140","국토및지역개발","141","수자원","18805482000","0","0","18805482000","0","0"
"2014","경남","4820000","경남양산시","120","수송및교통","126","대중교통ㆍ물류등기타","45496442000","0","0","45496442000","0","0"
"2014","경남","4820000","경남양산시","120","수송및교통","123","도시철도","3641300000","0","0","3641300000","0","0"
"2014","경남","4820000","경남양산시","120","수송및교통","121","도로","33705019000","12182053000","0","33705019000","12182053000","0"
"2014","경남","4820000","경남양산시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","227721000","1700000000","0","227721000","0","0"
"2014","경남","4820000","경남양산시","110","산업ㆍ중소기업","115","에너지및자원개발","194661000","0","0","194661000","0","0"
"2014","경남","4820000","경남양산시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","1565865000","0","0","1565865000","0","0"
"2014","경남","4820000","경남양산시","110","산업ㆍ중소기업","113","무역및투자유치","7479140000","0","0","7479140000","0","0"
"2014","경남","4820000","경남양산시","100","농림해양수산","103","해양수산ㆍ어촌","30000000","0","0","30000000","0","0"
"2014","경남","4820000","경남양산시","100","농림해양수산","102","임업ㆍ산촌","7883389000","0","0","7428616000","0","0"
"2014","경남","4820000","경남양산시","100","농림해양수산","101","농업ㆍ농촌","20394089000","0","0","20394089000","0","0"
"2014","경남","4820000","경남양산시","090","보건","093","식품의약안전","893327000","0","0","893327000","0","0"
"2014","경남","4820000","경남양산시","090","보건","091","보건의료","8013484000","0","0","8013484000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","089","사회복지일반","0","783749000","0","0","276925000","0"
"2014","경남","4820000","경남양산시","080","사회복지","087","보훈","1768659000","0","0","1768659000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","086","노동","5170043000","0","0","5170043000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","085","노인ㆍ청소년","35824304000","0","0","35824304000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","084","보육ㆍ가족및여성","70034324000","0","0","70034324000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","082","취약계층지원","18688374000","0","0","18688374000","0","0"
"2014","경남","4820000","경남양산시","080","사회복지","081","기초생활보장","27351209000","1562320000","0","27351209000","0","0"
"2014","경남","4820000","경남양산시","070","환경보호","076","환경보호일반","152224000","36700000","0","152224000","27100000","0"
"2014","경남","4820000","경남양산시","070","환경보호","074","자연","567529000","0","0","567529000","0","0"
"2014","경남","4820000","경남양산시","070","환경보호","073","대기","2771839000","0","0","2771839000","0","0"
"2014","경남","4820000","경남양산시","070","환경보호","072","폐기물","21526988000","954200000","0","21526988000","954200000","0"
"2014","경남","4820000","경남양산시","070","환경보호","071","상하수도ㆍ수질","23035768000","11540313000","0","23035768000","10496466000","0"
"2014","경남","4820000","경남양산시","060","문화및관광","064","문화재","6778647000","0","0","6778647000","0","0"
"2014","경남","4820000","경남양산시","060","문화및관광","063","체육","6672858000","0","0","6672858000","0","0"
"2014","경남","4820000","경남양산시","060","문화및관광","062","관광","1397282000","0","0","1397282000","0","0"
"2014","경남","4820000","경남양산시","060","문화및관광","061","문화예술","5202709000","35600000","0","5202709000","30500000","0"
"2014","경남","4820000","경남양산시","050","교육","053","평생ㆍ직업교육","533180000","0","0","533180000","0","0"
"2014","경남","4820000","경남양산시","050","교육","051","유아및초중등교육","12892246000","0","0","12892246000","0","0"
"2014","경남","4820000","경남양산시","020","공공질서및안전","025","재난방재ㆍ민방위","1352345000","21451000","0","1233345000","21451000","0"
"2014","경남","4820000","경남양산시","010","일반공공행정","016","일반행정","29595079000","2246020000","0","29595079000","2092641000","0"
"2014","경남","4820000","경남양산시","010","일반공공행정","014","재정ㆍ금융","0","266795000","0","0","261282000","0"
"2014","경남","4820000","경남양산시","010","일반공공행정","013","지방행정ㆍ재정지원","12258454000","0","0","12258454000","0","0"
"2014","경남","4820000","경남양산시","010","일반공공행정","011","입법및선거관리","1319708000","0","0","1319708000","0","0"
"2014","경남","4871000","경남의령군","900","기타","901","기타","0","0","28107000","0","0","28107000"
"2014","경남","4871000","경남의령군","160","예비비","161","예비비","185389000","0","0","185389000","0","0"
"2014","경남","4871000","경남의령군","140","국토및지역개발","143","산업단지","493861000","9157157000","0","493861000","9157157000","0"
"2014","경남","4871000","경남의령군","140","국토및지역개발","142","지역및도시","8439177000","0","0","8439177000","0","0"
"2014","경남","4871000","경남의령군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","90000000","0","0","90000000","0","0"
"2014","경남","4871000","경남의령군","100","농림해양수산","101","농업ㆍ농촌","19090114000","0","0","19090114000","0","0"
"2014","경남","4871000","경남의령군","080","사회복지","081","기초생활보장","1552109000","61550000","0","1170765000","51550000","0"
"2014","경남","4871000","경남의령군","070","환경보호","071","상하수도ㆍ수질","15827947000","531000000","0","15827947000","521000000","0"
"2014","경남","4871000","경남의령군","160","예비비","161","예비비","5778930000","0","0","5778930000","0","0"
"2014","경남","4871000","경남의령군","060","문화및관광","063","체육","1221225000","0","0","1221225000","0","0"
"2014","경남","4871000","경남의령군","010","일반공공행정","016","일반행정","0","600000000","0","0","0","0"
"2014","경남","4871000","경남의령군","900","기타","901","기타","0","0","42561443000","1086594000","0","42561443000"
"2014","경남","4871000","경남의령군","160","예비비","161","예비비","7479274000","0","0","7479274000","0","0"
"2014","경남","4871000","경남의령군","140","국토및지역개발","143","산업단지","0","0","0","0","0","0"
