"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","정책사업예산총계","행정운영경비총계","재무활동총계","정책사업예산순계","재무활동순계","행정운영경비순계"
"2015","경북","4774000","경북영양군","070","환경보호","071","상하수도ㆍ수질","18539348000","1796036000","0","18539348000","0","0"
"2015","경북","4774000","경북영양군","080","사회복지","081","기초생활보장","521083000","0","0","131083000","0","0"
"2015","경북","4774000","경북영양군","080","사회복지","085","노인ㆍ청소년","0","0","0","0","0","0"
"2015","경북","4774000","경북영양군","080","사회복지","089","사회복지일반","0","10362000","0","0","0","0"
"2015","경북","4774000","경북영양군","100","농림해양수산","101","농업ㆍ농촌","1420000000","0","0","1420000000","0","0"
"2015","경북","4774000","경북영양군","110","산업ㆍ중소기업","115","에너지및자원개발","15000000","0","0","15000000","0","0"
"2015","경북","4774000","경북영양군","140","국토및지역개발","141","수자원","587167000","0","0","587167000","0","0"
"2015","경북","4774000","경북영양군","900","기타","901","기타","0","0","216004000","0","0","216004000"
"2015","경북","4775000","경북영덕군","010","일반공공행정","011","입법및선거관리","702704000","0","0","702704000","0","0"
"2015","경북","4775000","경북영덕군","010","일반공공행정","013","지방행정ㆍ재정지원","1461901000","0","0","1461901000","0","0"
"2015","경북","4775000","경북영덕군","010","일반공공행정","014","재정ㆍ금융","0","1439000000","0","0","0","0"
"2015","경북","4775000","경북영덕군","010","일반공공행정","016","일반행정","9526612000","4879000","0","9488220000","4879000","0"
"2015","경북","4775000","경북영덕군","020","공공질서및안전","025","재난방재ㆍ민방위","13670475000","0","0","13670475000","0","0"
"2015","경북","4775000","경북영덕군","050","교육","051","유아및초중등교육","876909000","0","0","876909000","0","0"
"2015","경북","4775000","경북영덕군","050","교육","053","평생ㆍ직업교육","66110000","0","0","66110000","0","0"
"2015","경북","4775000","경북영덕군","060","문화및관광","061","문화예술","1609356000","0","0","1609356000","0","0"
"2015","경북","4775000","경북영덕군","060","문화및관광","062","관광","10271101000","0","0","10271101000","0","0"
"2015","경북","4775000","경북영덕군","060","문화및관광","063","체육","4140694000","0","0","4140694000","0","0"
"2015","경북","4775000","경북영덕군","060","문화및관광","064","문화재","6221125000","0","0","6221125000","0","0"
"2015","경북","4775000","경북영덕군","060","문화및관광","065","문화및관광일반","1272202000","0","0","1272202000","0","0"
"2015","경북","4775000","경북영덕군","070","환경보호","071","상하수도ㆍ수질","6340430000","8900000000","0","6340430000","0","0"
"2015","경북","4775000","경북영덕군","070","환경보호","072","폐기물","3391236000","0","0","3391236000","0","0"
"2015","경북","4775000","경북영덕군","070","환경보호","073","대기","555030000","0","0","555030000","0","0"
"2015","경북","4775000","경북영덕군","070","환경보호","074","자연","479586000","0","0","479586000","0","0"
"2015","경북","4775000","경북영덕군","070","환경보호","076","환경보호일반","0","0","0","0","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","081","기초생활보장","10776468000","774268000","0","10776468000","110000000","0"
"2015","경북","4775000","경북영덕군","080","사회복지","082","취약계층지원","5270865000","0","0","5270865000","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","084","보육ㆍ가족및여성","8356935000","0","0","8356935000","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","085","노인ㆍ청소년","31431772000","0","0","31431772000","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","086","노동","520071000","0","0","520071000","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","087","보훈","1447351000","0","0","1447351000","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","089","사회복지일반","3043412000","0","0","3043412000","0","0"
"2015","경북","4775000","경북영덕군","090","보건","091","보건의료","4825034000","0","0","4825034000","0","0"
"2015","경북","4775000","경북영덕군","090","보건","093","식품의약안전","166886000","0","0","166886000","0","0"
"2015","경북","4775000","경북영덕군","100","농림해양수산","101","농업ㆍ농촌","32604252000","0","0","32604252000","0","0"
"2015","경북","4775000","경북영덕군","100","농림해양수산","102","임업ㆍ산촌","7572118000","0","0","7572118000","0","0"
"2015","경북","4775000","경북영덕군","100","농림해양수산","103","해양수산ㆍ어촌","18873201000","0","0","18873201000","0","0"
"2015","경북","4775000","경북영덕군","110","산업ㆍ중소기업","111","산업금융지원","180083000","0","0","144900000","0","0"
"2015","경북","4775000","경북영덕군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","1264590000","0","0","1264590000","0","0"
"2015","경북","4775000","경북영덕군","110","산업ㆍ중소기업","115","에너지및자원개발","2631970000","0","0","2631970000","0","0"
"2015","경북","4775000","경북영덕군","120","수송및교통","121","도로","2474803000","0","0","2474803000","0","0"
"2015","경북","4775000","경북영덕군","120","수송및교통","126","대중교통ㆍ물류등기타","3856618000","0","0","3856618000","0","0"
"2015","경북","4775000","경북영덕군","140","국토및지역개발","141","수자원","2596835000","0","0","2596835000","0","0"
"2015","경북","4775000","경북영덕군","140","국토및지역개발","142","지역및도시","16670780000","302517000","0","16670780000","100517000","0"
"2015","경북","4775000","경북영덕군","140","국토및지역개발","143","산업단지","0","0","0","0","0","0"
"2015","경북","4775000","경북영덕군","160","예비비","161","예비비","4623882000","0","0","4623882000","0","0"
"2015","경북","4775000","경북영덕군","900","기타","901","기타","0","1150000000","42486939000","0","0","42486939000"
"2015","경북","4775000","경북영덕군","010","일반공공행정","016","일반행정","1513000000","0","0","1513000000","0","0"
"2015","경북","4775000","경북영덕군","080","사회복지","081","기초생활보장","1098200000","14800000","0","433932000","0","0"
"2015","경북","4775000","경북영덕군","110","산업ㆍ중소기업","115","에너지및자원개발","26045000000","0","0","26045000000","0","0"
"2015","경북","4775000","경북영덕군","140","국토및지역개발","141","수자원","608250000","0","0","608250000","0","0"
"2015","경북","4775000","경북영덕군","140","국토및지역개발","142","지역및도시","5273000000","1600000000","0","5273000000","0","0"
"2015","경북","4775000","경북영덕군","140","국토및지역개발","143","산업단지","3363000000","0","0","3363000000","0","0"
"2015","경북","4775000","경북영덕군","900","기타","901","기타","0","0","7750000","0","0","7750000"
"2015","경북","4775000","경북영덕군","070","환경보호","071","상하수도ㆍ수질","17993600000","145200000","0","17993600000","145200000","0"
"2015","경북","4775000","경북영덕군","900","기타","901","기타","0","0","1701200000","0","0","1701200000"
"2015","경북","4776000","경북청도군","010","일반공공행정","011","입법및선거관리","692060000","0","0","692060000","0","0"
"2015","경북","4776000","경북청도군","010","일반공공행정","013","지방행정ㆍ재정지원","1448724000","0","0","1448724000","0","0"
"2015","경북","4776000","경북청도군","010","일반공공행정","016","일반행정","8854853000","300000000","0","8816734000","300000000","0"
"2015","경북","4776000","경북청도군","020","공공질서및안전","025","재난방재ㆍ민방위","30006988000","441022000","0","30006988000","311872000","0"
"2015","경북","4776000","경북청도군","050","교육","053","평생ㆍ직업교육","932088000","0","0","932088000","0","0"
"2015","경북","4776000","경북청도군","060","문화및관광","061","문화예술","2450193000","0","0","2450193000","0","0"
"2015","경북","4776000","경북청도군","060","문화및관광","062","관광","20659587000","2500000000","0","20659587000","0","0"
"2015","경북","4776000","경북청도군","060","문화및관광","063","체육","1535696000","0","0","1535696000","0","0"
"2015","경북","4776000","경북청도군","060","문화및관광","064","문화재","8487525000","0","0","8487525000","0","0"
"2015","경북","4776000","경북청도군","070","환경보호","071","상하수도ㆍ수질","12141184000","3628915000","0","12141184000","0","0"
"2015","경북","4776000","경북청도군","070","환경보호","072","폐기물","2557800000","0","0","2557800000","0","0"
"2015","경북","4776000","경북청도군","070","환경보호","073","대기","3918884000","0","0","3918884000","0","0"
"2015","경북","4776000","경북청도군","070","환경보호","074","자연","3246443000","0","0","3246443000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","081","기초생활보장","6861331000","849708000","0","6861331000","200000000","0"
"2015","경북","4776000","경북청도군","080","사회복지","082","취약계층지원","6488306000","0","0","6488306000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","084","보육ㆍ가족및여성","5846054000","0","0","5806054000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","085","노인ㆍ청소년","33211456000","0","0","33211456000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","086","노동","785023000","0","0","785023000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","087","보훈","790675000","0","0","790675000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","089","사회복지일반","86790000","0","0","86790000","0","0"
"2015","경북","4776000","경북청도군","090","보건","091","보건의료","4673412000","0","0","4673412000","0","0"
"2015","경북","4776000","경북청도군","090","보건","093","식품의약안전","236871000","0","0","236871000","0","0"
"2015","경북","4776000","경북청도군","100","농림해양수산","101","농업ㆍ농촌","36505185000","0","0","36505185000","0","0"
"2015","경북","4776000","경북청도군","100","농림해양수산","102","임업ㆍ산촌","10857172000","0","0","10044361000","0","0"
"2015","경북","4776000","경북청도군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","1062540000","0","0","1062540000","0","0"
"2015","경북","4776000","경북청도군","110","산업ㆍ중소기업","115","에너지및자원개발","0","0","0","0","0","0"
"2015","경북","4776000","경북청도군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","2320125000","0","0","2276940000","0","0"
"2015","경북","4776000","경북청도군","120","수송및교통","121","도로","3879584000","0","0","3879584000","0","0"
"2015","경북","4776000","경북청도군","120","수송및교통","126","대중교통ㆍ물류등기타","3748605000","0","0","3748605000","0","0"
"2015","경북","4776000","경북청도군","140","국토및지역개발","141","수자원","10620000","0","0","10620000","0","0"
"2015","경북","4776000","경북청도군","140","국토및지역개발","142","지역및도시","24843535000","262000000","0","24843535000","262000000","0"
"2015","경북","4776000","경북청도군","160","예비비","161","예비비","5487332000","0","0","5487332000","0","0"
"2015","경북","4776000","경북청도군","900","기타","901","기타","0","0","51008714000","0","0","51008714000"
"2015","경북","4776000","경북청도군","020","공공질서및안전","025","재난방재ㆍ민방위","0","0","0","0","0","0"
"2015","경북","4776000","경북청도군","060","문화및관광","062","관광","372094000","2500000000","0","372094000","2500000000","0"
"2015","경북","4776000","경북청도군","070","환경보호","071","상하수도ㆍ수질","10852832000","360000000","0","10852832000","90000000","0"
"2015","경북","4776000","경북청도군","070","환경보호","076","환경보호일반","663166000","0","0","663166000","0","0"
"2015","경북","4776000","경북청도군","080","사회복지","081","기초생활보장","796532000","0","0","140019000","0","0"
"2015","경북","4776000","경북청도군","100","농림해양수산","101","농업ㆍ농촌","59068000","0","0","59068000","0","0"
"2015","경북","4776000","경북청도군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","0","0","0","0","0","0"
"2015","경북","4776000","경북청도군","140","국토및지역개발","141","수자원","2997898000","0","0","2997898000","0","0"
"2015","경북","4776000","경북청도군","140","국토및지역개발","142","지역및도시","202000000","0","0","202000000","0","0"
"2015","경북","4776000","경북청도군","900","기타","901","기타","0","0","749410000","0","0","749410000"
"2015","경북","4777000","경북고령군","010","일반공공행정","011","입법및선거관리","527762000","0","0","527762000","0","0"
"2015","경북","4777000","경북고령군","010","일반공공행정","013","지방행정ㆍ재정지원","550675000","0","0","550675000","0","0"
"2015","경북","4777000","경북고령군","010","일반공공행정","016","일반행정","12358835000","1813000","0","11958143000","1813000","0"
"2015","경북","4777000","경북고령군","020","공공질서및안전","025","재난방재ㆍ민방위","348457000","2635896000","0","348457000","151287000","0"
"2015","경북","4777000","경북고령군","050","교육","051","유아및초중등교육","1918265000","0","0","1918265000","0","0"
"2015","경북","4777000","경북고령군","050","교육","053","평생ㆍ직업교육","213745000","0","0","213745000","0","0"
"2015","경북","4777000","경북고령군","060","문화및관광","061","문화예술","6151708000","0","0","6151708000","0","0"
"2015","경북","4777000","경북고령군","060","문화및관광","062","관광","1808996000","0","0","1784996000","0","0"
"2015","경북","4777000","경북고령군","060","문화및관광","063","체육","1705390000","0","0","1705390000","0","0"
"2015","경북","4777000","경북고령군","060","문화및관광","064","문화재","1089122000","0","0","1089122000","0","0"
"2015","경북","4777000","경북고령군","060","문화및관광","065","문화및관광일반","13999729000","1070000000","0","13999729000","0","0"
"2015","경북","4777000","경북고령군","070","환경보호","071","상하수도ㆍ수질","12329680000","0","0","12329680000","0","0"
"2015","경북","4777000","경북고령군","070","환경보호","072","폐기물","4815261000","1530000000","0","4815261000","153000000","0"
"2015","경북","4777000","경북고령군","070","환경보호","073","대기","695770000","0","0","695770000","0","0"
"2015","경북","4777000","경북고령군","070","환경보호","076","환경보호일반","822059000","0","0","822059000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","081","기초생활보장","5567238000","0","0","5567238000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","082","취약계층지원","7826082000","0","0","7826082000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","084","보육ㆍ가족및여성","7141945000","0","0","7141945000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","085","노인ㆍ청소년","20748104000","0","0","20748104000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","086","노동","641615000","0","0","641615000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","089","사회복지일반","1127360000","522209000","0","1127360000","50000000","0"
"2015","경북","4777000","경북고령군","090","보건","091","보건의료","4152361000","0","0","4152361000","0","0"
"2015","경북","4777000","경북고령군","090","보건","093","식품의약안전","185046000","0","0","185046000","0","0"
"2015","경북","4777000","경북고령군","100","농림해양수산","101","농업ㆍ농촌","36418870000","0","0","36418870000","0","0"
"2015","경북","4777000","경북고령군","100","농림해양수산","102","임업ㆍ산촌","6312261000","0","0","5863558000","0","0"
"2015","경북","4777000","경북고령군","110","산업ㆍ중소기업","111","산업금융지원","1052414000","0","0","810500000","0","0"
"2015","경북","4777000","경북고령군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","806192000","0","0","806192000","0","0"
"2015","경북","4777000","경북고령군","110","산업ㆍ중소기업","115","에너지및자원개발","1962662000","0","0","1962662000","0","0"
"2015","경북","4777000","경북고령군","120","수송및교통","121","도로","5313473000","0","0","5313473000","0","0"
"2015","경북","4777000","경북고령군","120","수송및교통","126","대중교통ㆍ물류등기타","4415099000","0","0","4415099000","0","0"
"2015","경북","4777000","경북고령군","140","국토및지역개발","141","수자원","54580000","0","0","54580000","0","0"
"2015","경북","4777000","경북고령군","140","국토및지역개발","142","지역및도시","38757038000","0","0","38757038000","0","0"
"2015","경북","4777000","경북고령군","140","국토및지역개발","143","산업단지","333963000","0","0","333963000","0","0"
"2015","경북","4777000","경북고령군","160","예비비","161","예비비","4157980000","0","0","4157980000","0","0"
"2015","경북","4777000","경북고령군","900","기타","901","기타","0","0","40272345000","0","0","40272345000"
"2015","경북","4777000","경북고령군","010","일반공공행정","016","일반행정","944000000","0","0","944000000","0","0"
"2015","경북","4777000","경북고령군","020","공공질서및안전","025","재난방재ㆍ민방위","5301037000","0","0","5301037000","0","0"
"2015","경북","4777000","경북고령군","070","환경보호","071","상하수도ㆍ수질","4507791000","30000000","0","4507791000","30000000","0"
"2015","경북","4777000","경북고령군","070","환경보호","072","폐기물","0","2370209000","0","0","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","081","기초생활보장","691524000","0","0","219315000","0","0"
"2015","경북","4777000","경북고령군","080","사회복지","089","사회복지일반","0","9018000","0","0","0","0"
"2015","경북","4777000","경북고령군","140","국토및지역개발","141","수자원","4905383000","0","0","4905383000","0","0"
"2015","경북","4777000","경북고령군","140","국토및지역개발","142","지역및도시","0","0","0","0","0","0"
"2015","경북","4777000","경북고령군","160","예비비","161","예비비","0","0","0","0","0","0"
"2015","경북","4777000","경북고령군","900","기타","901","기타","0","0","109038000","0","0","109038000"
"2015","경북","4778000","경북성주군","010","일반공공행정","011","입법및선거관리","661902000","0","0","661902000","0","0"
"2015","경북","4778000","경북성주군","010","일반공공행정","013","지방행정ㆍ재정지원","657013000","3437343000","0","657013000","3387343000","0"
"2015","경북","4778000","경북성주군","010","일반공공행정","014","재정ㆍ금융","0","0","0","0","0","0"
"2015","경북","4778000","경북성주군","010","일반공공행정","016","일반행정","12761417000","1700000000","0","12501323000","1700000000","0"
"2015","경북","4778000","경북성주군","020","공공질서및안전","025","재난방재ㆍ민방위","11473488000","223420000","0","11473488000","205920000","0"
"2015","경북","4778000","경북성주군","050","교육","053","평생ㆍ직업교육","73675000","0","0","73675000","0","0"
"2015","경북","4778000","경북성주군","060","문화및관광","061","문화예술","4292697000","0","0","4292697000","0","0"
"2015","경북","4778000","경북성주군","060","문화및관광","062","관광","6671858000","0","0","6671858000","0","0"
"2015","경북","4778000","경북성주군","060","문화및관광","063","체육","3655078000","0","0","3655078000","0","0"
"2015","경북","4778000","경북성주군","060","문화및관광","064","문화재","5556864000","0","0","5556864000","0","0"
"2015","경북","4778000","경북성주군","060","문화및관광","065","문화및관광일반","0","0","0","0","0","0"
"2015","경북","4778000","경북성주군","070","환경보호","071","상하수도ㆍ수질","10811432000","6442204000","0","10811432000","127000000","0"
"2015","경북","4778000","경북성주군","070","환경보호","072","폐기물","5371587000","0","0","5371587000","0","0"
"2015","경북","4778000","경북성주군","070","환경보호","076","환경보호일반","1678993000","0","0","1678993000","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","081","기초생활보장","6876197000","0","0","6876197000","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","082","취약계층지원","4372077000","0","0","4372077000","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","084","보육ㆍ가족및여성","6690989000","0","0","6690989000","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","085","노인ㆍ청소년","29093382000","0","0","29093382000","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","086","노동","0","0","0","0","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","087","보훈","696710000","0","0","696710000","0","0"
"2015","경북","4778000","경북성주군","080","사회복지","089","사회복지일반","633120000","508981000","0","633120000","0","0"
"2015","경북","4778000","경북성주군","090","보건","091","보건의료","4977839000","8100000","0","4977839000","8100000","0"
"2015","경북","4778000","경북성주군","090","보건","093","식품의약안전","208504000","0","0","208504000","0","0"
"2015","경북","4778000","경북성주군","100","농림해양수산","101","농업ㆍ농촌","29898601000","151770000","0","29879001000","39000000","0"
"2015","경북","4778000","경북성주군","100","농림해양수산","102","임업ㆍ산촌","6055794000","0","0","5257383000","0","0"
"2015","경북","4778000","경북성주군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","6231452000","4221100000","0","5922293000","0","0"
"2015","경북","4778000","경북성주군","120","수송및교통","121","도로","4489657000","0","0","4489657000","0","0"
"2015","경북","4778000","경북성주군","120","수송및교통","126","대중교통ㆍ물류등기타","9611098000","0","0","9611098000","0","0"
"2015","경북","4778000","경북성주군","140","국토및지역개발","141","수자원","3512625000","0","0","3512625000","0","0"
"2015","경북","4778000","경북성주군","140","국토및지역개발","142","지역및도시","36460041000","0","0","36310041000","0","0"
"2015","경북","4778000","경북성주군","140","국토및지역개발","143","산업단지","1884660000","0","0","1884660000","0","0"
"2015","경북","4778000","경북성주군","160","예비비","161","예비비","5455727000","0","0","5455727000","0","0"
"2015","경북","4778000","경북성주군","900","기타","901","기타","0","0","45192605000","0","0","45192605000"
"2015","경북","4778000","경북성주군","010","일반공공행정","016","일반행정","0","0","0","0","0","0"
"2015","경북","4778000","경북성주군","070","환경보호","071","상하수도ㆍ수질","28399280000","87220000","0","28399280000","87220000","0"
"2015","경북","4778000","경북성주군","080","사회복지","081","기초생활보장","988341000","8659000","0","479360000","0","0"
"2015","경북","4778000","경북성주군","140","국토및지역개발","141","수자원","2678004000","0","0","2678004000","0","0"
"2015","경북","4778000","경북성주군","140","국토및지역개발","142","지역및도시","247000000","0","0","247000000","0","0"
"2015","경북","4778000","경북성주군","140","국토및지역개발","143","산업단지","28314000000","31400000000","0","28314000000","0","0"
"2015","경북","4778000","경북성주군","900","기타","901","기타","0","153500000","23996000","0","153500000","23996000"
"2015","경북","4779000","경북칠곡군","010","일반공공행정","011","입법및선거관리","880954000","0","0","880954000","0","0"
"2015","경북","4779000","경북칠곡군","010","일반공공행정","013","지방행정ㆍ재정지원","1050719000","0","0","1050719000","0","0"
"2015","경북","4779000","경북칠곡군","010","일반공공행정","014","재정ㆍ금융","0","8633150000","0","0","698400000","0"
"2015","경북","4779000","경북칠곡군","010","일반공공행정","016","일반행정","23510150000","0","0","23510150000","0","0"
"2015","경북","4779000","경북칠곡군","020","공공질서및안전","025","재난방재ㆍ민방위","3019385000","1299250000","0","3019385000","606000000","0"
"2015","경북","4779000","경북칠곡군","020","공공질서및안전","026","소방","125102000","0","0","125102000","0","0"
"2015","경북","4779000","경북칠곡군","050","교육","051","유아및초중등교육","5343442000","0","0","5343442000","0","0"
"2015","경북","4779000","경북칠곡군","050","교육","052","고등교육","0","0","0","0","0","0"
"2015","경북","4779000","경북칠곡군","050","교육","053","평생ㆍ직업교육","1864608000","0","0","1864608000","0","0"
"2015","경북","4779000","경북칠곡군","060","문화및관광","061","문화예술","2376612000","0","0","2376612000","0","0"
"2015","경북","4779000","경북칠곡군","060","문화및관광","062","관광","8610630000","0","0","8610630000","0","0"
"2015","경북","4779000","경북칠곡군","060","문화및관광","063","체육","3122187000","0","0","3122187000","0","0"
"2015","경북","4779000","경북칠곡군","060","문화및관광","064","문화재","4698969000","0","0","4698969000","0","0"
"2015","경북","4779000","경북칠곡군","070","환경보호","071","상하수도ㆍ수질","1182130000","11300000000","0","1182130000","0","0"
"2015","경북","4779000","경북칠곡군","070","환경보호","072","폐기물","8651337000","0","0","8651337000","0","0"
"2015","경북","4779000","경북칠곡군","070","환경보호","073","대기","439200000","0","0","439200000","0","0"
"2015","경북","4779000","경북칠곡군","070","환경보호","074","자연","111000000","0","0","111000000","0","0"
"2015","경북","4779000","경북칠곡군","070","환경보호","076","환경보호일반","2355754000","0","0","2355754000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","081","기초생활보장","11675475000","1100000000","0","11675475000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","082","취약계층지원","15713331000","0","0","15668931000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","084","보육ㆍ가족및여성","37501871000","0","0","37501871000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","085","노인ㆍ청소년","34943643000","0","0","34943643000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","086","노동","2668518000","0","0","2668518000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","087","보훈","1350947000","0","0","1350947000","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","088","주택","0","0","0","0","0","0"
"2015","경북","4779000","경북칠곡군","080","사회복지","089","사회복지일반","463485000","0","0","463485000","0","0"
"2015","경북","4779000","경북칠곡군","090","보건","091","보건의료","6597673000","0","0","6597673000","0","0"
"2015","경북","4779000","경북칠곡군","090","보건","093","식품의약안전","431066000","0","0","431066000","0","0"
"2015","경북","4779000","경북칠곡군","100","농림해양수산","101","농업ㆍ농촌","38597337000","0","0","38380337000","0","0"
"2015","경북","4779000","경북칠곡군","100","농림해양수산","102","임업ㆍ산촌","7937326000","0","0","7458174000","0","0"
"2015","경북","4779000","경북칠곡군","100","농림해양수산","103","해양수산ㆍ어촌","4996000","0","0","4996000","0","0"
"2015","경북","4779000","경북칠곡군","110","산업ㆍ중소기업","113","무역및투자유치","131250000","0","0","131250000","0","0"
"2015","경북","4779000","경북칠곡군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","2677601000","0","0","2107403000","0","0"
"2015","경북","4779000","경북칠곡군","110","산업ㆍ중소기업","115","에너지및자원개발","545224000","0","0","545224000","0","0"
"2015","경북","4779000","경북칠곡군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","1231388000","0","0","1231388000","0","0"
"2015","경북","4779000","경북칠곡군","120","수송및교통","121","도로","5726100000","0","0","5726100000","0","0"
"2015","경북","4779000","경북칠곡군","120","수송및교통","126","대중교통ㆍ물류등기타","15700901000","0","0","15700901000","0","0"
"2015","경북","4779000","경북칠곡군","140","국토및지역개발","141","수자원","7409960000","0","0","7409960000","0","0"
